MonitoringStation,EventId,SampleDate,Layer,Parameter,MeasureValue,Unit
CB6.4,1787,1/9/95,B ,CHLA,3.6,UG/L
CB6.4,2172,2/14/95,S ,CHLA,7.3,UG/L
CB6.4,2172,2/14/95,AP,CHLA,9.1,UG/L
CB6.4,2172,2/14/95,BP,CHLA,7.1,UG/L
CB6.4,2172,2/14/95,B ,CHLA,8.4,UG/L
CB6.4,8554,3/6/95,S ,CHLA,3.5,UG/L
CB6.4,8554,3/6/95,AP,CHLA,7.9,UG/L
CB6.4,8554,3/6/95,BP,CHLA,8.8,UG/L
CB6.4,8554,3/6/95,B ,CHLA,9.0,UG/L
CB6.4,8961,4/11/95,S ,CHLA,2.5,UG/L
CB6.4,4333,4/8/96,S ,CHLA,12.2,UG/L
CB6.4,4333,4/8/96,AP,CHLA,14.0,UG/L
CB6.4,4333,4/8/96,B ,CHLA,23.5,UG/L
CB6.4,4333,4/8/96,BP,CHLA,21.6,UG/L
CB6.4,4777,5/14/96,AP,CHLA,46.2,UG/L
CB6.4,4777,5/14/96,B ,CHLA,46.0,UG/L
CB6.4,4777,5/14/96,BP,CHLA,43.4,UG/L
CB6.4,5149,6/12/96,S ,CHLA,7.0,UG/L
CB6.4,5149,6/12/96,AP,CHLA,5.2,UG/L
CB6.4,5149,6/12/96,BP,CHLA,12.7,UG/L
CB6.4,5149,6/12/96,B ,CHLA,5.1,UG/L
CB6.4,5333,7/9/96,B ,CHLA,3.1,UG/L
CB6.4,5333,7/9/96,BP,CHLA,4.8,UG/L
CB6.4,5333,7/9/96,AP,CHLA,13.2,UG/L
CB6.4,5333,7/9/96,S ,CHLA,9.6,UG/L
CB6.4,5551,7/24/96,S ,CHLA,13.4,UG/L
CB6.4,5551,7/24/96,AP,CHLA,9.0,UG/L
CB6.4,5551,7/24/96,BP,CHLA,3.9,UG/L
CB6.4,5551,7/24/96,B ,CHLA,3.6,UG/L
CB6.4,5644,8/5/96,AP,CHLA,8.7,UG/L
CB6.4,5644,8/5/96,S ,CHLA,8.2,UG/L
CB6.4,5644,8/5/96,BP,CHLA,3.1,UG/L
CB6.4,5644,8/5/96,B ,CHLA,3.8,UG/L
CB6.4,5914,8/26/96,S ,CHLA,9.1,UG/L
CB6.4,5914,8/26/96,AP,CHLA,10.7,UG/L
CB6.4,5914,8/26/96,BP,CHLA,2.1,UG/L
CB6.4,5914,8/26/96,B ,CHLA,1.4,UG/L
CB6.4,6035,9/9/96,S ,CHLA,13.0,UG/L
CB6.4,6035,9/9/96,AP,CHLA,8.7,UG/L
CB6.4,6035,9/9/96,B ,CHLA,0.7,UG/L
CB6.4,6035,9/9/96,BP,CHLA,0.8,UG/L
CB6.4,13099,4/5/94,S ,CHLA,20.4,UG/L
CB6.4,13099,4/5/94,AP,CHLA,23.6,UG/L
CB6.4,13099,4/5/94,BP,CHLA,34.8,UG/L
CB6.4,13099,4/5/94,B ,CHLA,39.5,UG/L
CB6.4,13292,4/18/94,S ,CHLA,9.0,UG/L
CB6.4,13292,4/18/94,AP,CHLA,12.0,UG/L
CB6.4,13292,4/18/94,B ,CHLA,23.3,UG/L
CB6.4,13292,4/18/94,BP,CHLA,24.2,UG/L
CB6.4,13583,5/9/94,AP,CHLA,4.1,UG/L
CB6.4,13583,5/9/94,BP,CHLA,7.5,UG/L
CB6.4,13583,5/9/94,B ,CHLA,7.0,UG/L
CB6.4,13583,5/9/94,S ,CHLA,4.1,UG/L
CB6.4,13763,5/24/94,AP,CHLA,3.2,UG/L
CB6.4,13763,5/24/94,S ,CHLA,2.2,UG/L
CB6.4,13763,5/24/94,BP,CHLA,2.5,UG/L
CB6.4,13763,5/24/94,B ,CHLA,2.4,UG/L
CB6.4,13969,6/13/94,S ,CHLA,8.3,UG/L
CB6.4,13969,6/13/94,AP,CHLA,8.0,UG/L
CB6.4,13969,6/13/94,BP,CHLA,2.1,UG/L
CB6.4,13969,6/13/94,B ,CHLA,1.8,UG/L
CB6.4,14249,6/30/94,AP,CHLA,7.0,UG/L
CB6.4,14249,6/30/94,S ,CHLA,7.9,UG/L
CB6.4,14249,6/30/94,BP,CHLA,3.8,UG/L
CB6.4,14249,6/30/94,B ,CHLA,3.6,UG/L
CB6.4,14448,7/13/94,AP,CHLA,10.0,UG/L
CB6.4,14448,7/13/94,S ,CHLA,9.1,UG/L
CB6.4,14448,7/13/94,BP,CHLA,2.2,UG/L
CB6.4,14448,7/13/94,B ,CHLA,2.7,UG/L
CB6.4,14678,7/27/94,S ,CHLA,10.6,UG/L
CB6.4,14678,7/27/94,AP,CHLA,9.9,UG/L
CB6.4,14678,7/27/94,BP,CHLA,3.0,UG/L
CB6.4,8961,4/11/95,AP,CHLA,4.2,UG/L
CB6.4,14678,7/27/94,B ,CHLA,4.7,UG/L
CB6.4,8961,4/11/95,B ,CHLA,2.7,UG/L
CB6.4,8961,4/11/95,BP,CHLA,3.3,UG/L
CB6.4,9130,4/25/95,S ,CHLA,2.8,UG/L
CB6.4,9130,4/25/95,AP,CHLA,3.6,UG/L
CB6.4,9130,4/25/95,B ,CHLA,2.7,UG/L
CB6.4,9130,4/25/95,BP,CHLA,3.1,UG/L
CB6.4,9350,5/9/95,B ,CHLA,4.1,UG/L
CB6.4,9350,5/9/95,BP,CHLA,4.1,UG/L
CB6.4,9350,5/9/95,S ,CHLA,2.4,UG/L
CB6.4,9350,5/9/95,AP,CHLA,4.3,UG/L
CB6.4,9527,5/23/95,S ,CHLA,4.4,UG/L
CB6.4,9527,5/23/95,AP,CHLA,4.8,UG/L
CB6.4,9527,5/23/95,BP,CHLA,7.5,UG/L
CB6.4,9527,5/23/95,B ,CHLA,7.6,UG/L
CB6.4,9746,6/8/95,AP,CHLA,8.1,UG/L
CB6.4,9746,6/8/95,S ,CHLA,10.2,UG/L
CB6.4,9746,6/8/95,BP,CHLA,5.0,UG/L
CB6.4,9746,6/8/95,B ,CHLA,1.9,UG/L
CB6.4,9838,6/19/95,S ,CHLA,6.5,UG/L
CB6.4,9838,6/19/95,AP,CHLA,6.6,UG/L
CB6.4,9838,6/19/95,BP,CHLA,5.8,UG/L
CB6.4,9838,6/19/95,B ,CHLA,3.6,UG/L
CB6.4,10062,7/10/95,S ,CHLA,8.9,UG/L
CB6.4,10062,7/10/95,AP,CHLA,9.0,UG/L
CB6.4,10062,7/10/95,BP,CHLA,6.5,UG/L
CB6.4,10062,7/10/95,B ,CHLA,5.4,UG/L
CB6.4,10302,7/25/95,B ,CHLA,1.5,UG/L
CB6.4,10302,7/25/95,AP,CHLA,8.4,UG/L
CB6.4,10302,7/25/95,BP,CHLA,3.4,UG/L
CB6.4,10302,7/25/95,S ,CHLA,8.8,UG/L
CB6.4,10523,8/14/95,S ,CHLA,4.8,UG/L
CB6.4,10523,8/14/95,AP,CHLA,5.3,UG/L
CB6.4,10523,8/14/95,BP,CHLA,4.3,UG/L
CB6.4,10523,8/14/95,B ,CHLA,3.6,UG/L
CB6.4,17065,8/22/95,S ,CHLA,5.4,UG/L
CB6.4,17065,8/22/95,AP,CHLA,5.5,UG/L
CB6.4,17065,8/22/95,B ,CHLA,1.9,UG/L
CB6.4,17065,8/22/95,BP,CHLA,1.6,UG/L
CB6.4,17201,9/5/95,AP,CHLA,1.6,UG/L
CB6.4,17201,9/5/95,S ,CHLA,1.7,UG/L
CB6.4,25832,3/12/93,S ,CHLA,18.5,UG/L
CB6.4,25832,3/12/93,AP,CHLA,14.8,UG/L
CB6.4,25832,3/12/93,BP,CHLA,16.3,UG/L
CB6.4,25832,3/12/93,B ,CHLA,20.3,UG/L
CB6.4,26264,4/14/93,S ,CHLA,26.6,UG/L
CB6.4,26264,4/14/93,AP,CHLA,38.8,UG/L
CB6.4,21284,8/23/93,S ,CHLA,3.8,UG/L
CB6.4,21284,8/23/93,BP,CHLA,3.8,UG/L
CB6.4,21284,8/23/93,AP,CHLA,3.8,UG/L
CB6.4,21284,8/23/93,B ,CHLA,5.3,UG/L
CB6.4,21512,9/15/93,S ,CHLA,3.6,UG/L
CB6.4,21512,9/15/93,BP,CHLA,3.2,UG/L
CB6.4,21512,9/15/93,B ,CHLA,2.0,UG/L
CB6.4,21734,9/29/93,S ,CHLA,5.9,UG/L
CB6.4,21734,9/29/93,BP,CHLA,5.5,UG/L
CB6.4,21734,9/29/93,AP,CHLA,7.3,UG/L
CB6.4,21734,9/29/93,B ,CHLA,4.9,UG/L
CB6.4,21923,10/13/93,AP,CHLA,1.9,UG/L
CB6.4,21923,10/13/93,S ,CHLA,2.3,UG/L
CB6.4,21923,10/13/93,BP,CHLA,1.7,UG/L
CB6.4,21923,10/13/93,B ,CHLA,1.4,UG/L
CB6.4,22218,11/16/93,S ,CHLA,3.6,UG/L
CB6.4,22218,11/16/93,AP,CHLA,2.8,UG/L
CB6.4,22218,11/16/93,B ,CHLA,2.0,UG/L
CB6.4,22218,11/16/93,BP,CHLA,1.7,UG/L
CB6.4,22441,12/6/93,S ,CHLA,3.0,UG/L
CB6.4,22441,12/6/93,BP,CHLA,2.9,UG/L
CB6.4,22441,12/6/93,AP,CHLA,2.6,UG/L
CB6.4,22441,12/6/93,B ,CHLA,1.2,UG/L
CB6.4,22754,1/6/94,AP,CHLA,11.2,UG/L
CB6.4,22754,1/6/94,S ,CHLA,9.5,UG/L
CB6.4,22754,1/6/94,BP,CHLA,12.2,UG/L
CB6.4,22754,1/6/94,B ,CHLA,13.7,UG/L
CB6.4,22934,2/7/94,S ,CHLA,5.9,UG/L
CB6.4,22934,2/7/94,AP,CHLA,10.0,UG/L
CB6.4,22934,2/7/94,B ,CHLA,13.5,UG/L
CB6.4,22934,2/7/94,BP,CHLA,12.6,UG/L
CB6.4,23152,3/7/94,S ,CHLA,8.0,UG/L
CB6.4,23152,3/7/94,AP,CHLA,7.5,UG/L
CB6.4,23152,3/7/94,BP,CHLA,14.9,UG/L
CB6.4,23152,3/7/94,B ,CHLA,20.6,UG/L
CB6.4,17201,9/5/95,BP,CHLA,2.8,UG/L
CB6.4,17201,9/5/95,B ,CHLA,2.8,UG/L
CB6.4,17468,9/21/95,S ,CHLA,7.5,UG/L
CB6.4,17468,9/21/95,AP,CHLA,5.2,UG/L
CB6.4,17468,9/21/95,BP,CHLA,2.6,UG/L
CB6.4,17468,9/21/95,B ,CHLA,2.4,UG/L
CB6.4,17754,10/18/95,S ,CHLA,4.0,UG/L
CB6.4,17754,10/18/95,AP,CHLA,3.0,UG/L
CB6.4,17754,10/18/95,BP,CHLA,2.4,UG/L
CB6.4,17754,10/18/95,B ,CHLA,3.1,UG/L
CB6.4,17955,11/13/95,S ,CHLA,2.7,UG/L
CB6.4,17955,11/13/95,AP,CHLA,2.1,UG/L
CB6.4,17955,11/13/95,BP,CHLA,2.0,UG/L
CB6.4,17955,11/13/95,B ,CHLA,0.3,UG/L
CB6.4,18246,12/12/95,S ,CHLA,5.4,UG/L
CB6.4,18246,12/12/95,AP,CHLA,6.1,UG/L
CB6.4,18246,12/12/95,BP,CHLA,7.0,UG/L
CB6.4,18246,12/12/95,B ,CHLA,8.0,UG/L
CB6.4,18424,1/23/96,S ,CHLA,6.7,UG/L
CB6.4,18424,1/23/96,AP,CHLA,6.3,UG/L
CB6.4,18424,1/23/96,BP,CHLA,6.6,UG/L
CB6.4,18424,1/23/96,B ,CHLA,7.5,UG/L
CB6.4,18667,2/13/96,S ,CHLA,6.3,UG/L
CB6.4,18667,2/13/96,AP,CHLA,15.9,UG/L
CB6.4,18667,2/13/96,B ,CHLA,14.4,UG/L
CB6.4,18667,2/13/96,BP,CHLA,14.4,UG/L
CB6.4,18997,3/18/96,AP,CHLA,4.2,UG/L
CB6.4,18997,3/18/96,BP,CHLA,10.4,UG/L
CB6.4,18997,3/18/96,S ,CHLA,3.9,UG/L
CB6.4,18997,3/18/96,B ,CHLA,17.3,UG/L
CB6.4,35372,3/10/92,AP,CHLA,3.6,UG/L
CB6.4,35372,3/10/92,S ,CHLA,2.8,UG/L
CB6.4,35372,3/10/92,BP,CHLA,3.8,UG/L
CB6.4,35860,4/14/92,S ,CHLA,5.4,UG/L
CB6.4,35860,4/14/92,AP,CHLA,7.1,UG/L
CB6.4,35860,4/14/92,B ,CHLA,8.2,UG/L
CB6.4,35860,4/14/92,BP,CHLA,8.0,UG/L
CB6.4,31121,8/24/92,S ,CHLA,4.9,UG/L
CB6.4,36027,4/27/92,S ,CHLA,2.9,UG/L
CB6.4,31121,8/24/92,AP,CHLA,5.2,UG/L
CB6.4,129124,1/14/97,AP,CHLA,16.6,UG/L
CB6.4,129124,1/14/97,B ,CHLA,16.0,UG/L
CB6.4,129124,1/14/97,BP,CHLA,18.2,UG/L
CB6.4,129357,2/10/97,S ,CHLA,19.6,UG/L
CB6.4,129357,2/10/97,AP,CHLA,9.1,UG/L
CB6.4,129357,2/10/97,BP,CHLA,15.9,UG/L
CB6.4,129357,2/10/97,B ,CHLA,16.4,UG/L
CB6.4,129511,3/4/97,AP,CHLA,19.4,UG/L
CB6.4,129511,3/4/97,S ,CHLA,15.7,UG/L
CB6.4,129511,3/4/97,BP,CHLA,20.5,UG/L
CB6.4,129511,3/4/97,B ,CHLA,20.2,UG/L
CB6.4,129850,4/4/97,S ,CHLA,50.5,UG/L
CB6.4,129850,4/4/97,AP,CHLA,35.1,UG/L
CB6.4,129850,4/4/97,BP,CHLA,27.4,UG/L
CB6.4,129850,4/4/97,B ,CHLA,19.5,UG/L
CB6.4,130335,5/14/97,S ,CHLA,0.7,UG/L
CB6.4,130335,5/14/97,AP,CHLA,4.5,UG/L
CB6.4,130335,5/14/97,B ,CHLA,3.8,UG/L
CB6.4,130335,5/14/97,BP,CHLA,0.0,UG/L
CB6.4,117472,11/17/97,B ,CHLA,5.8,UG/L
CB6.4,117676,12/8/97,S ,CHLA,2.0,UG/L
CB6.4,117676,12/8/97,AP,CHLA,2.6,UG/L
CB6.4,117676,12/8/97,B ,CHLA,1.5,UG/L
CB6.4,117676,12/8/97,BP,CHLA,2.8,UG/L
CB6.4,122091,1/12/98,AP,CHLA,1.9491,UG/L
CB6.4,122091,1/12/98,S ,CHLA,2.0826,UG/L
CB6.4,122091,1/12/98,BP,CHLA,2.937,UG/L
CB6.4,122091,1/12/98,B ,CHLA,2.136,UG/L
CB6.4,122300,2/9/98,S ,CHLA,10.146,UG/L
CB6.4,122300,2/9/98,AP,CHLA,7.6896,UG/L
CB6.4,122300,2/9/98,B ,CHLA,13.1186,UG/L
CB6.4,122300,2/9/98,BP,CHLA,11.8548,UG/L
CB6.4,122726,3/23/98,S ,CHLA,22.428,UG/L
CB6.4,122726,3/23/98,AP,CHLA,27.83919,UG/L
CB6.4,122726,3/23/98,BP,CHLA,12.6825,UG/L
CB6.4,122726,3/23/98,B ,CHLA,11.6679,UG/L
CB6.4,122829,4/6/98,S ,CHLA,4.2987,UG/L
CB6.4,122829,4/6/98,AP,CHLA,4.1652,UG/L
CB6.4,122829,4/6/98,BP,CHLA,5.4468,UG/L
CB6.4,122829,4/6/98,B ,CHLA,4.984,UG/L
CB6.4,123329,5/18/98,S ,CHLA,6.3279,UG/L
CB6.4,123329,5/18/98,AP,CHLA,4.9128,UG/L
CB6.4,123329,5/18/98,BP,CHLA,3.738,UG/L
CB6.4,123329,5/18/98,B ,CHLA,4.005,UG/L
CB6.4,123445,6/1/98,S ,CHLA,6.497,UG/L
CB6.4,123445,6/1/98,AP,CHLA,7.031,UG/L
CB6.4,123445,6/1/98,BP,CHLA,6.8085,UG/L
CB6.4,123445,6/1/98,B ,CHLA,5.607,UG/L
CB6.4,123740,7/6/98,S ,CHLA,10.2884,UG/L
CB6.4,123740,7/6/98,AP,CHLA,10.7423,UG/L
CB6.4,123740,7/6/98,B ,CHLA,3.4265,UG/L
CB6.4,123740,7/6/98,BP,CHLA,3.4265,UG/L
CB6.4,123931,7/20/98,AP,CHLA,9.4874,UG/L
CB6.4,123931,7/20/98,BP,CHLA,1.4596,UG/L
CB6.4,123931,7/20/98,B ,CHLA,2.2428,UG/L
CB6.4,123931,7/20/98,S ,CHLA,10.2528,UG/L
CB6.4,14923,12/16/05,BP,CHLA,11.392,UG/L
CB6.4,14923,12/16/05,B ,CHLA,7.832,UG/L
CB6.4,14923,12/16/05,AP,CHLA,7.12,UG/L
CB6.4,14923,12/16/05,S ,CHLA,5.874,UG/L
CB6.4,15289,1/19/06,S ,CHLA,9.8256,UG/L
CB6.4,15289,1/19/06,AP,CHLA,11.748,UG/L
CB6.4,15289,1/19/06,B ,CHLA,10.8936,UG/L
CB6.4,15289,1/19/06,BP,CHLA,11.748,UG/L
CB6.4,15870,3/8/06,S ,CHLA,11.214,UG/L
CB6.4,15870,3/8/06,AP,CHLA,14.418,UG/L
CB6.4,15870,3/8/06,BP,CHLA,29.726,UG/L
CB6.4,15870,3/8/06,B ,CHLA,22.428,UG/L
CB6.4,16282,4/6/06,S ,CHLA,1.958,UG/L
CB6.4,16282,4/6/06,AP,CHLA,3.738,UG/L
CB6.4,16282,4/6/06,BP,CHLA,4.984,UG/L
CB6.4,2652,5/24/06,S ,CHLA,6.764,UG/L
CB6.4,16282,4/6/06,B ,CHLA,5.162,UG/L
CB6.4,2652,5/24/06,AP,CHLA,8.544,UG/L
CB6.4,2652,5/24/06,B ,CHLA,7.9032,UG/L
CB6.4,2903,6/7/06,S ,CHLA,6.586,UG/L
CB6.4,2652,5/24/06,BP,CHLA,7.476,UG/L
CB6.4,2903,6/7/06,AP,CHLA,5.874,UG/L
CB6.4,2903,6/7/06,BP,CHLA,3.738,UG/L
CB6.4,2903,6/7/06,B ,CHLA,3.738,UG/L
CB6.4,3263,6/20/06,AP,CHLA,9.078,UG/L
CB6.4,3263,6/20/06,S ,CHLA,7.654,UG/L
CB6.4,3263,6/20/06,BP,CHLA,9.968,UG/L
CB6.4,3263,6/20/06,B ,CHLA,6.764,UG/L
CB6.4,3866,7/12/06,AP,CHLA,9.256,UG/L
CB6.4,3866,7/12/06,S ,CHLA,9.79,UG/L
CB6.4,3866,7/12/06,BP,CHLA,5.874,UG/L
CB6.4,3866,7/12/06,B ,CHLA,5.518,UG/L
CB6.4,4261,7/26/06,S ,CHLA,6.586,UG/L
CB6.4,4261,7/26/06,AP,CHLA,7.654,UG/L
CB6.4,4261,7/26/06,BP,CHLA,3.738,UG/L
CB6.4,4261,7/26/06,B ,CHLA,3.382,UG/L
CB6.4,11092,8/17/06,S ,CHLA,7.12,UG/L
CB6.4,11092,8/17/06,BP,CHLA,6.23,UG/L
CB6.4,11092,8/17/06,AP,CHLA,7.298,UG/L
CB6.4,11092,8/17/06,B ,CHLA,6.408,UG/L
CB6.4,11392,8/30/06,S ,CHLA,5.518,UG/L
CB6.4,11392,8/30/06,AP,CHLA,3.382,UG/L
CB6.4,11392,8/30/06,B ,CHLA,2.848,UG/L
CB6.4,11392,8/30/06,BP,CHLA,3.026,UG/L
CB6.4,11861,9/19/06,AP,CHLA,8.01,UG/L
CB6.4,11861,9/19/06,BP,CHLA,2.314,UG/L
CB6.4,11861,9/19/06,B ,CHLA,2.314,UG/L
CB6.4,19638,11/17/06,S ,CHLA,7.476,UG/L
CB6.4,11861,9/19/06,S ,CHLA,8.188,UG/L
CB6.4,19638,11/17/06,BP,CHLA,3.738,UG/L
CB6.4,19638,11/17/06,AP,CHLA,4.806,UG/L
CB6.4,19638,11/17/06,B ,CHLA,3.8448,UG/L
CB6.4,19921,12/11/06,S ,CHLA,4.984,UG/L
CB6.4,6601,4/19/07,S ,CHLA,12.638,UG/L
CB6.4,19921,12/11/06,AP,CHLA,4.094,UG/L
CB6.4,6601,4/19/07,AP,CHLA,13.884,UG/L
CB6.4,6601,4/19/07,BP,CHLA,8.188,UG/L
CB6.4,6601,4/19/07,B ,CHLA,7.654,UG/L
CB6.4,7221,5/12/07,S ,CHLA,6.408,UG/L
CB6.4,7221,5/12/07,AP,CHLA,6.2745,UG/L
CB6.4,7221,5/12/07,BP,CHLA,5.4735,UG/L
CB6.4,7221,5/12/07,B ,CHLA,4.272,UG/L
CB6.4,7719,6/7/07,S ,CHLA,5.874,UG/L
CB6.4,7719,6/7/07,AP,CHLA,6.764,UG/L
CB6.4,7719,6/7/07,B ,CHLA,3.916,UG/L
CB6.4,7719,6/7/07,BP,CHLA,3.738,UG/L
CB6.4,7961,6/20/07,S ,CHLA,9.078,UG/L
CB6.4,7961,6/20/07,AP,CHLA,9.256,UG/L
CB6.4,7961,6/20/07,BP,CHLA,5.34,UG/L
CB6.4,7961,6/20/07,B ,CHLA,3.382,UG/L
CB6.4,29977,2/14/13,S ,CHLA,2.8836,UG/L
CB6.4,29977,2/14/13,AP,CHLA,2.8836,UG/L
CB6.4,29977,2/14/13,BP,CHLA,3.0972,UG/L
CB6.4,29977,2/14/13,B ,CHLA,6.1944,UG/L
CB6.4,30151,3/20/13,S ,CHLA,17.91867,UG/L
CB6.4,30151,3/20/13,AP,CHLA,14.12133,UG/L
CB6.4,30151,3/20/13,B ,CHLA,12.6825,UG/L
CB6.4,30151,3/20/13,BP,CHLA,13.7505,UG/L
CB6.4,30429,4/16/13,S ,CHLA,2.5632,UG/L
CB6.4,30429,4/16/13,AP,CHLA,2.9904,UG/L
CB6.4,30429,4/16/13,B ,CHLA,2.2695,UG/L
CB6.4,30429,4/16/13,BP,CHLA,1.869,UG/L
CB6.4,30675,5/14/13,S ,CHLA,8.544,UG/L
CB6.4,30675,5/14/13,AP,CHLA,8.6508,UG/L
CB6.4,30675,5/14/13,B ,CHLA,9.078,UG/L
CB6.4,25546,6/25/13,AP,CHLA,10.146,UG/L
CB6.4,30675,5/14/13,BP,CHLA,9.345,UG/L
CB6.4,25546,6/25/13,S ,CHLA,9.078,UG/L
CB6.4,25546,6/25/13,BP,CHLA,10.146,UG/L
CB6.4,25546,6/25/13,B ,CHLA,7.476,UG/L
CB6.4,27845,5/11/05,S ,CHLA,16.93543,UG/L
CB6.4,27845,5/11/05,AP,CHLA,22.27543,UG/L
CB6.4,27845,5/11/05,BP,CHLA,19.37657,UG/L
CB6.4,27845,5/11/05,B ,CHLA,18.156,UG/L
CB6.4,28554,6/15/05,S ,CHLA,6.25543,UG/L
CB6.4,28554,6/15/05,AP,CHLA,6.408,UG/L
CB6.4,28554,6/15/05,B ,CHLA,4.806,UG/L
CB6.4,28841,6/29/05,S ,CHLA,9.73067,UG/L
CB6.4,28554,6/15/05,BP,CHLA,4.272,UG/L
CB6.4,28841,6/29/05,AP,CHLA,6.408,UG/L
CB6.4,28841,6/29/05,B ,CHLA,6.8352,UG/L
CB6.4,29227,7/15/05,S ,CHLA,12.549,UG/L
CB6.4,28841,6/29/05,BP,CHLA,5.7672,UG/L
CB6.4,29227,7/15/05,AP,CHLA,10.146,UG/L
CB6.4,29227,7/15/05,B ,CHLA,2.67,UG/L
CB6.4,29501,7/27/05,S ,CHLA,9.79,UG/L
CB6.4,29501,7/27/05,AP,CHLA,8.01,UG/L
CB6.4,29227,7/15/05,BP,CHLA,2.136,UG/L
CB6.4,29501,7/27/05,BP,CHLA,8.188,UG/L
CB6.4,29501,7/27/05,B ,CHLA,4.806,UG/L
CB6.4,29784,8/10/05,S ,CHLA,9.76457,UG/L
CB6.4,29784,8/10/05,AP,CHLA,7.01829,UG/L
CB6.4,29784,8/10/05,BP,CHLA,4.72971,UG/L
CB6.4,29784,8/10/05,B ,CHLA,3.204,UG/L
CB6.4,23421,8/24/05,S ,CHLA,5.607,UG/L
CB6.4,23421,8/24/05,AP,CHLA,7.209,UG/L
CB6.4,23421,8/24/05,BP,CHLA,4.272,UG/L
CB6.4,23421,8/24/05,B ,CHLA,4.005,UG/L
CB6.4,23916,9/20/05,S ,CHLA,7.6095,UG/L
CB6.4,23916,9/20/05,AP,CHLA,6.5415,UG/L
CB6.4,23916,9/20/05,BP,CHLA,4.4055,UG/L
CB6.4,23916,9/20/05,B ,CHLA,3.471,UG/L
CB6.4,25099,11/28/05,S ,CHLA,9.45943,UG/L
CB6.4,25099,11/28/05,AP,CHLA,7.476,UG/L
CB6.4,25099,11/28/05,BP,CHLA,4.11943,UG/L
CB6.4,25099,11/28/05,B ,CHLA,3.66171,UG/L
CB6.4,19921,12/11/06,BP,CHLA,3.56,UG/L
CB6.4,19921,12/11/06,B ,CHLA,3.916,UG/L
CB6.4,20204,1/11/07,B ,CHLA,7.476,UG/L
CB6.4,20204,1/11/07,S ,CHLA,8.277,UG/L
CB6.4,20204,1/11/07,AP,CHLA,7.476,UG/L
CB6.4,20469,2/12/07,S ,CHLA,6.408,UG/L
CB6.4,20469,2/12/07,AP,CHLA,7.0755,UG/L
CB6.4,20204,1/11/07,BP,CHLA,8.4105,UG/L
CB6.4,20469,2/12/07,BP,CHLA,10.8135,UG/L
CB6.4,20469,2/12/07,B ,CHLA,10.2795,UG/L
CB6.4,20801,3/14/07,S ,CHLA,8.4105,UG/L
CB6.4,20801,3/14/07,AP,CHLA,16.02,UG/L
CB6.4,20801,3/14/07,B ,CHLA,13.617,UG/L
CB6.4,20801,3/14/07,BP,CHLA,12.4155,UG/L
CB6.4,39956,7/25/12,AP,CHLA,8.01,UG/L
CB6.4,39956,7/25/12,S ,CHLA,22.88572,UG/L
CB6.4,39956,7/25/12,BP,CHLA,5.874,UG/L
CB6.4,39956,7/25/12,B ,CHLA,5.162,UG/L
CB6.4,40166,8/8/12,S ,CHLA,6.10286,UG/L
CB6.4,40166,8/8/12,AP,CHLA,3.471,UG/L
CB6.4,40166,8/8/12,BP,CHLA,3.204,UG/L
CB6.4,40166,8/8/12,B ,CHLA,3.35657,UG/L
CB6.4,40362,8/22/12,S ,CHLA,7.476,UG/L
CB6.4,40362,8/22/12,AP,CHLA,8.8644,UG/L
CB6.4,40362,8/22/12,B ,CHLA,3.6045,UG/L
CB6.4,40362,8/22/12,BP,CHLA,3.0705,UG/L
CB6.4,40666,9/17/12,AP,CHLA,4.3788,UG/L
CB6.4,40666,9/17/12,S ,CHLA,3.8448,UG/L
CB6.4,40666,9/17/12,BP,CHLA,4.9128,UG/L
CB6.4,40666,9/17/12,B ,CHLA,4.1652,UG/L
CB6.4,30806,6/3/13,S ,CHLA,7.93371,UG/L
CB6.4,30806,6/3/13,AP,CHLA,7.01829,UG/L
CB6.4,30806,6/3/13,BP,CHLA,7.32343,UG/L
CB6.4,30806,6/3/13,B ,CHLA,4.628,UG/L
CB6.4,43603,5/12/04,S ,CHLA,5.18743,UG/L
CB6.4,43603,5/12/04,AP,CHLA,5.79771,UG/L
CB6.4,43603,5/12/04,BP,CHLA,10.83257,UG/L
CB6.4,43603,5/12/04,B ,CHLA,8.188,UG/L
CB6.4,37629,8/12/04,S ,CHLA,8.544,UG/L
CB6.4,37629,8/12/04,AP,CHLA,8.6775,UG/L
CB6.4,37629,8/12/04,BP,CHLA,3.204,UG/L
CB6.4,37629,8/12/04,B ,CHLA,2.314,UG/L
CB6.4,37921,8/25/04,S ,CHLA,12.994,UG/L
CB6.4,37921,8/25/04,AP,CHLA,13.528,UG/L
CB6.4,37921,8/25/04,BP,CHLA,11.036,UG/L
CB6.4,640295,8/29/23,S ,CHLA,3.5244,UG/L
CB6.4,640295,8/29/23,AP,CHLA,3.8448,UG/L
CB6.4,640295,8/29/23,BP,CHLA,3.6312,UG/L
CB6.4,640295,8/29/23,B ,CHLA,2.7768,UG/L
CB6.4,640952,9/12/23,BP,CHLA,2.136,UG/L
CB6.4,640952,9/12/23,B ,CHLA,3.5244,UG/L
CB6.4,640952,9/12/23,AP,CHLA,1.2816,UG/L
CB6.4,640952,9/12/23,S ,CHLA,1.1748,UG/L
CB6.4,640953,10/10/23,S ,CHLA,8.3304,UG/L
CB6.4,640953,10/10/23,AP,CHLA,7.9032,UG/L
CB6.4,640953,10/10/23,B ,CHLA,4.5924,UG/L
